"strain"	"replicate"	"age.at.death"	"rupture"
"strain"	"replicate"	"age.at.death"	"rupture"
"783"	"hif-1(ia07)"	1	23	0
"783"	"hif-1(ia07)"	1	23	0
"784"	"hif-1(ia07)"	1	23	0
"784"	"hif-1(ia07)"	1	23	0
"785"	"hif-1(ia07)"	1	23	0
"785"	"hif-1(ia07)"	1	23	0
"786"	"hif-1(ia07)"	1	23	0
"786"	"hif-1(ia07)"	1	23	0
"787"	"hif-1(ia07)"	1	23	0
"787"	"hif-1(ia07)"	1	23	0
"788"	"hif-1(ia07)"	1	23	0
"788"	"hif-1(ia07)"	1	23	0
"789"	"hif-1(ia07)"	1	23	0
"789"	"hif-1(ia07)"	1	23	0
"790"	"hif-1(ia07)"	1	23	0
"790"	"hif-1(ia07)"	1	23	0
"791"	"hif-1(ia07)"	1	23	0
"791"	"hif-1(ia07)"	1	23	0
"792"	"hif-1(ia07)"	1	23	0
"792"	"hif-1(ia07)"	1	23	0
"793"	"hif-1(ia07)"	1	23	0
"793"	"hif-1(ia07)"	1	23	0
"794"	"hif-1(ia07)"	1	23	0
"794"	"hif-1(ia07)"	1	23	0
"795"	"hif-1(ia07)"	1	23	0
"795"	"hif-1(ia07)"	1	23	0
"796"	"hif-1(ia07)"	1	25	0
"796"	"hif-1(ia07)"	1	25	0
"797"	"hif-1(ia07)"	1	25	0
"797"	"hif-1(ia07)"	1	25	0
"798"	"hif-1(ia07)"	1	25	0
"798"	"hif-1(ia07)"	1	25	0
"799"	"hif-1(ia07)"	1	25	0
"799"	"hif-1(ia07)"	1	25	0
"800"	"hif-1(ia07)"	1	25	0
"800"	"hif-1(ia07)"	1	25	0
"801"	"hif-1(ia07)"	1	25	0
"801"	"hif-1(ia07)"	1	25	0
"802"	"hif-1(ia07)"	1	25	0
"802"	"hif-1(ia07)"	1	25	0
"803"	"hif-1(ia07)"	1	25	0
"803"	"hif-1(ia07)"	1	25	0
"804"	"hif-1(ia07)"	1	25	0
"804"	"hif-1(ia07)"	1	25	0
"805"	"hif-1(ia07)"	1	25	0
"805"	"hif-1(ia07)"	1	25	0
"806"	"hif-1(ia07)"	1	25	0
"806"	"hif-1(ia07)"	1	25	0
"807"	"hif-1(ia07)"	1	25	0
"807"	"hif-1(ia07)"	1	25	0
"808"	"hif-1(ia07)"	1	25	0
"808"	"hif-1(ia07)"	1	25	0
"809"	"hif-1(ia07)"	1	25	0
"809"	"hif-1(ia07)"	1	25	0
"810"	"hif-1(ia07)"	1	25	0
"810"	"hif-1(ia07)"	1	25	0
"811"	"hif-1(ia07)"	1	25	0
"811"	"hif-1(ia07)"	1	25	0
"812"	"hif-1(ia07)"	1	25	0
"812"	"hif-1(ia07)"	1	25	0
"813"	"hif-1(ia07)"	1	25	0
"813"	"hif-1(ia07)"	1	25	0
"814"	"hif-1(ia07)"	1	25	0
"814"	"hif-1(ia07)"	1	25	0
"815"	"hif-1(ia07)"	1	25	0
"815"	"hif-1(ia07)"	1	25	0
"816"	"hif-1(ia07)"	1	25	0
"816"	"hif-1(ia07)"	1	25	0
"817"	"hif-1(ia07)"	1	25	0
"817"	"hif-1(ia07)"	1	25	0
"818"	"hif-1(ia07)"	1	25	0
"818"	"hif-1(ia07)"	1	25	0
"819"	"hif-1(ia07)"	1	25	0
"819"	"hif-1(ia07)"	1	25	0
"820"	"hif-1(ia07)"	1	25	0
"820"	"hif-1(ia07)"	1	25	0
"821"	"hif-1(ia07)"	1	25	0
"821"	"hif-1(ia07)"	1	25	0
"822"	"hif-1(ia07)"	1	25	0
"822"	"hif-1(ia07)"	1	25	0
"823"	"hif-1(ia07)"	1	27	0
"823"	"hif-1(ia07)"	1	27	0
"824"	"hif-1(ia07)"	1	27	0
"824"	"hif-1(ia07)"	1	27	0
"825"	"hif-1(ia07)"	1	27	0
"825"	"hif-1(ia07)"	1	27	0
"826"	"hif-1(ia07)"	1	27	0
"826"	"hif-1(ia07)"	1	27	0
"827"	"hif-1(ia07)"	1	27	0
"827"	"hif-1(ia07)"	1	27	0
"828"	"hif-1(ia07)"	1	27	0
"828"	"hif-1(ia07)"	1	27	0
"829"	"hif-1(ia07)"	1	27	0
"829"	"hif-1(ia07)"	1	27	0
"830"	"hif-1(ia07)"	1	27	0
"830"	"hif-1(ia07)"	1	27	0
"831"	"hif-1(ia07)"	1	32	0
"831"	"hif-1(ia07)"	1	32	0
"832"	"hif-1(ia07)"	1	32	0
"832"	"hif-1(ia07)"	1	32	0
"833"	"hif-1(ia07)"	1	32	0
"833"	"hif-1(ia07)"	1	32	0
"834"	"hif-1(ia07)"	1	32	0
"834"	"hif-1(ia07)"	1	32	0
"835"	"hif-1(ia07)"	1	32	0
"835"	"hif-1(ia07)"	1	32	0
"836"	"hif-1(ia07)"	1	32	0
"836"	"hif-1(ia07)"	1	32	0
"837"	"hif-1(ia07)"	1	34	0
"837"	"hif-1(ia07)"	1	34	0
"838"	"hif-1(ia07)"	1	34	0
"838"	"hif-1(ia07)"	1	34	0
"839"	"hif-1(ia07)"	1	34	0
"839"	"hif-1(ia07)"	1	34	0
"840"	"hif-1(ia07)"	2	18	2
"840"	"hif-1(ia07)"	2	18	2
"841"	"hif-1(ia07)"	2	32	2
"841"	"hif-1(ia07)"	2	32	2
"842"	"hif-1(ia07)"	2	32	2
"842"	"hif-1(ia07)"	2	32	2
"843"	"hif-1(ia07)"	2	18	3
"843"	"hif-1(ia07)"	2	18	3
"844"	"hif-1(ia07)"	2	18	3
"844"	"hif-1(ia07)"	2	18	3
"845"	"hif-1(ia07)"	2	18	3
"845"	"hif-1(ia07)"	2	18	3
"846"	"hif-1(ia07)"	2	18	3
"846"	"hif-1(ia07)"	2	18	3
"847"	"hif-1(ia07)"	2	18	3
"847"	"hif-1(ia07)"	2	18	3
"848"	"hif-1(ia07)"	2	18	3
"848"	"hif-1(ia07)"	2	18	3
"849"	"hif-1(ia07)"	2	18	3
"849"	"hif-1(ia07)"	2	18	3
"850"	"hif-1(ia07)"	2	18	3
"850"	"hif-1(ia07)"	2	18	3
"851"	"hif-1(ia07)"	2	18	3
"851"	"hif-1(ia07)"	2	18	3
"852"	"hif-1(ia07)"	2	18	3
"852"	"hif-1(ia07)"	2	18	3
"853"	"hif-1(ia07)"	2	20	3
"853"	"hif-1(ia07)"	2	20	3
"854"	"hif-1(ia07)"	2	20	3
"854"	"hif-1(ia07)"	2	20	3
"855"	"hif-1(ia07)"	2	20	3
"855"	"hif-1(ia07)"	2	20	3
"856"	"hif-1(ia07)"	2	20	3
"856"	"hif-1(ia07)"	2	20	3
"857"	"hif-1(ia07)"	2	20	3
"857"	"hif-1(ia07)"	2	20	3
"858"	"hif-1(ia07)"	2	23	3
"858"	"hif-1(ia07)"	2	23	3
"859"	"hif-1(ia07)"	2	23	3
"859"	"hif-1(ia07)"	2	23	3
"860"	"hif-1(ia07)"	2	23	3
"860"	"hif-1(ia07)"	2	23	3
"861"	"hif-1(ia07)"	2	27	3
"861"	"hif-1(ia07)"	2	27	3
"862"	"hif-1(ia07)"	2	32	3
"862"	"hif-1(ia07)"	2	32	3
"863"	"hif-1(ia07)"	2	32	3
"863"	"hif-1(ia07)"	2	32	3
"864"	"hif-1(ia07)"	2	32	3
"864"	"hif-1(ia07)"	2	32	3
"865"	"hif-1(ia07)"	2	34	3
"865"	"hif-1(ia07)"	2	34	3
"866"	"eu-1"	1	18	0
"866"	"eu-1"	1	18	0
"867"	"eu-1"	1	18	0
"867"	"eu-1"	1	18	0
"868"	"eu-1"	1	18	0
"868"	"eu-1"	1	18	0
"869"	"eu-1"	1	18	0
"869"	"eu-1"	1	18	0
"870"	"eu-1"	1	18	0
"870"	"eu-1"	1	18	0
"871"	"eu-1"	1	20	0
"871"	"eu-1"	1	20	0
"872"	"eu-1"	1	20	0
"872"	"eu-1"	1	20	0
"873"	"eu-1"	1	20	0
"873"	"eu-1"	1	20	0
"874"	"eu-1"	1	20	0
"874"	"eu-1"	1	20	0
"875"	"eu-1"	1	20	0
"875"	"eu-1"	1	20	0
"876"	"eu-1"	1	23	0
"876"	"eu-1"	1	23	0
"877"	"eu-1"	1	23	0
"877"	"eu-1"	1	23	0
"878"	"eu-1"	1	23	0
"878"	"eu-1"	1	23	0
"879"	"eu-1"	1	23	0
"879"	"eu-1"	1	23	0
"880"	"eu-1"	1	23	0
"880"	"eu-1"	1	23	0
"881"	"eu-1"	1	23	0
"881"	"eu-1"	1	23	0
"882"	"eu-1"	1	23	0
"882"	"eu-1"	1	23	0
"883"	"eu-1"	1	23	0
"883"	"eu-1"	1	23	0
"884"	"eu-1"	1	23	0
"884"	"eu-1"	1	23	0
"885"	"eu-1"	1	23	0
"885"	"eu-1"	1	23	0
"886"	"eu-1"	1	23	0
"886"	"eu-1"	1	23	0
"887"	"eu-1"	1	23	0
"887"	"eu-1"	1	23	0
"888"	"eu-1"	1	23	0
"888"	"eu-1"	1	23	0
"889"	"eu-1"	1	23	0
"889"	"eu-1"	1	23	0
"890"	"eu-1"	1	23	0
"890"	"eu-1"	1	23	0
"891"	"eu-1"	1	23	0
"891"	"eu-1"	1	23	0
"892"	"eu-1"	1	23	0
"892"	"eu-1"	1	23	0
"893"	"eu-1"	1	23	0
"893"	"eu-1"	1	23	0
"894"	"eu-1"	1	23	0
"894"	"eu-1"	1	23	0
"895"	"eu-1"	1	23	0
"895"	"eu-1"	1	23	0
"896"	"eu-1"	1	23	0
"896"	"eu-1"	1	23	0
"897"	"eu-1"	1	23	0
"897"	"eu-1"	1	23	0
"898"	"eu-1"	1	23	0
"898"	"eu-1"	1	23	0
"899"	"eu-1"	1	23	0
"899"	"eu-1"	1	23	0
"900"	"eu-1"	1	23	0
"900"	"eu-1"	1	23	0
"901"	"eu-1"	1	23	0
"901"	"eu-1"	1	23	0
"902"	"eu-1"	1	23	0
"902"	"eu-1"	1	23	0
"903"	"eu-1"	1	23	0
"903"	"eu-1"	1	23	0
"904"	"eu-1"	1	23	0
"904"	"eu-1"	1	23	0
"905"	"eu-1"	1	23	0
"905"	"eu-1"	1	23	0
"906"	"eu-1"	1	23	0
"906"	"eu-1"	1	23	0
"907"	"eu-1"	1	23	0
"907"	"eu-1"	1	23	0
"908"	"eu-1"	1	23	0
"908"	"eu-1"	1	23	0
"909"	"eu-1"	1	23	0
"909"	"eu-1"	1	23	0
"910"	"eu-1"	1	23	0
"910"	"eu-1"	1	23	0
"911"	"eu-1"	1	25	0
"911"	"eu-1"	1	25	0
"912"	"eu-1"	1	25	0
"912"	"eu-1"	1	25	0
"913"	"eu-1"	1	25	0
"913"	"eu-1"	1	25	0
"914"	"eu-1"	1	25	0
"914"	"eu-1"	1	25	0
"915"	"eu-1"	1	27	0
"915"	"eu-1"	1	27	0
"916"	"eu-1"	1	18	2
"916"	"eu-1"	1	18	2
"917"	"eu-1"	1	18	2
"917"	"eu-1"	1	18	2
"918"	"eu-1"	1	18	2
"918"	"eu-1"	1	18	2
"919"	"eu-1"	1	18	3
"919"	"eu-1"	1	18	3
"920"	"eu-1"	1	18	3
"920"	"eu-1"	1	18	3
"921"	"eu-1"	1	18	3
"921"	"eu-1"	1	18	3
"922"	"eu-1"	1	18	3
"922"	"eu-1"	1	18	3
"923"	"eu-1"	1	18	3
"923"	"eu-1"	1	18	3
"924"	"eu-1"	1	18	3
"924"	"eu-1"	1	18	3
"925"	"eu-1"	1	18	3
"925"	"eu-1"	1	18	3
"926"	"eu-1"	1	18	3
"926"	"eu-1"	1	18	3
"927"	"eu-1"	1	18	3
"927"	"eu-1"	1	18	3
"928"	"eu-1"	1	18	3
"928"	"eu-1"	1	18	3
"929"	"eu-1"	1	18	3
"929"	"eu-1"	1	18	3
"930"	"eu-1"	1	18	3
"930"	"eu-1"	1	18	3
"931"	"eu-1"	1	18	3
"931"	"eu-1"	1	18	3
"932"	"eu-1"	1	18	3
"932"	"eu-1"	1	18	3
"933"	"eu-1"	1	18	3
"933"	"eu-1"	1	18	3
"934"	"eu-1"	1	18	3
"934"	"eu-1"	1	18	3
"935"	"eu-1"	1	18	3
"935"	"eu-1"	1	18	3
"936"	"eu-1"	1	18	3
"936"	"eu-1"	1	18	3
"937"	"eu-1"	1	18	3
"937"	"eu-1"	1	18	3
"938"	"eu-1"	1	18	3
"938"	"eu-1"	1	18	3
"939"	"eu-1"	1	18	3
"939"	"eu-1"	1	18	3
"940"	"eu-1"	1	18	3
"940"	"eu-1"	1	18	3
"941"	"eu-1"	1	18	3
"941"	"eu-1"	1	18	3
"942"	"eu-1"	1	18	3
"942"	"eu-1"	1	18	3
"943"	"eu-1"	1	18	3
"943"	"eu-1"	1	18	3
"944"	"eu-1"	1	18	3
"944"	"eu-1"	1	18	3
"945"	"eu-1"	1	18	3
"945"	"eu-1"	1	18	3
"946"	"eu-1"	1	18	3
"946"	"eu-1"	1	18	3
"947"	"eu-1"	1	20	3
"947"	"eu-1"	1	20	3
"948"	"eu-1"	1	20	3
"948"	"eu-1"	1	20	3
"949"	"eu-1"	1	20	3
"949"	"eu-1"	1	20	3
"950"	"eu-1"	1	20	3
"950"	"eu-1"	1	20	3
"951"	"eu-1"	1	20	3
"951"	"eu-1"	1	20	3
"952"	"eu-1"	1	20	3
"952"	"eu-1"	1	20	3
"953"	"eu-1"	1	18	0
"953"	"eu-1"	1	18	0
"954"	"eu-1"	1	18	0
"954"	"eu-1"	1	18	0
"955"	"eu-1"	1	18	0
"955"	"eu-1"	1	18	0
"956"	"eu-1"	1	18	0
"956"	"eu-1"	1	18	0
"957"	"eu-1"	1	18	0
"957"	"eu-1"	1	18	0
"958"	"eu-1"	1	18	0
"958"	"eu-1"	1	18	0
"959"	"eu-1"	1	18	0
"959"	"eu-1"	1	18	0
"960"	"eu-1"	1	18	0
"960"	"eu-1"	1	18	0
"961"	"eu-1"	1	20	0
"961"	"eu-1"	1	20	0
"962"	"eu-1"	1	20	0
"962"	"eu-1"	1	20	0
"963"	"eu-1"	1	20	0
"963"	"eu-1"	1	20	0
"964"	"eu-1"	1	20	0
"964"	"eu-1"	1	20	0
"965"	"eu-1"	1	23	0
"965"	"eu-1"	1	23	0
"966"	"eu-1"	1	23	0
"966"	"eu-1"	1	23	0
"967"	"eu-1"	1	23	0
"967"	"eu-1"	1	23	0
"968"	"eu-1"	1	23	0
"968"	"eu-1"	1	23	0
"969"	"eu-1"	1	23	0
"969"	"eu-1"	1	23	0
"970"	"eu-1"	1	23	0
"970"	"eu-1"	1	23	0
"971"	"eu-1"	1	23	0
"971"	"eu-1"	1	23	0
"972"	"eu-1"	1	23	0
"972"	"eu-1"	1	23	0
"973"	"eu-1"	1	23	0
"973"	"eu-1"	1	23	0
"974"	"eu-1"	1	23	0
"974"	"eu-1"	1	23	0
"975"	"eu-1"	1	23	0
"975"	"eu-1"	1	23	0
"976"	"eu-1"	1	23	0
"976"	"eu-1"	1	23	0
"977"	"eu-1"	1	23	0
"977"	"eu-1"	1	23	0
"978"	"eu-1"	1	23	0
"978"	"eu-1"	1	23	0
"979"	"eu-1"	1	23	0
"979"	"eu-1"	1	23	0
"980"	"eu-1"	1	23	0
"980"	"eu-1"	1	23	0
"981"	"eu-1"	1	25	0
"981"	"eu-1"	1	25	0
"982"	"eu-1"	1	25	0
"982"	"eu-1"	1	25	0
"983"	"eu-1"	1	25	0
"983"	"eu-1"	1	25	0
"984"	"eu-1"	1	25	0
"984"	"eu-1"	1	25	0
"985"	"eu-1"	1	25	0
"985"	"eu-1"	1	25	0
"986"	"eu-1"	1	25	0
"986"	"eu-1"	1	25	0
"987"	"eu-1"	1	27	0
"987"	"eu-1"	1	27	0
"988"	"eu-1"	1	27	0
"988"	"eu-1"	1	27	0
"989"	"eu-1"	2	18	2
"989"	"eu-1"	2	18	2
"990"	"eu-1"	2	18	2
"990"	"eu-1"	2	18	2
"991"	"eu-1"	2	18	2
"991"	"eu-1"	2	18	2
"992"	"eu-1"	2	18	2
"992"	"eu-1"	2	18	2
"993"	"eu-1"	2	20	2
"993"	"eu-1"	2	20	2
"994"	"eu-1"	2	20	2
"994"	"eu-1"	2	20	2
"995"	"eu-1"	2	25	2
"995"	"eu-1"	2	25	2
"996"	"eu-1"	2	25	2
"996"	"eu-1"	2	25	2
"997"	"eu-1"	2	27	2
"997"	"eu-1"	2	27	2
"998"	"eu-1"	2	18	3
"998"	"eu-1"	2	18	3
"999"	"eu-1"	2	18	3
"999"	"eu-1"	2	18	3
"1000"	"eu-1"	2	18	3
"1000"	"eu-1"	2	18	3
"1001"	"eu-1"	2	18	3
"1001"	"eu-1"	2	18	3
"1002"	"eu-1"	2	18	3
"1002"	"eu-1"	2	18	3
"1003"	"eu-1"	2	18	3
"1003"	"eu-1"	2	18	3
"1004"	"eu-1"	2	18	3
"1004"	"eu-1"	2	18	3
"1005"	"eu-1"	2	18	3
"1005"	"eu-1"	2	18	3
"1006"	"eu-1"	2	18	3
"1006"	"eu-1"	2	18	3
"1007"	"eu-1"	2	18	3
"1007"	"eu-1"	2	18	3
"1008"	"eu-1"	2	18	3
"1008"	"eu-1"	2	18	3
"1009"	"eu-1"	2	18	3
"1009"	"eu-1"	2	18	3
"1010"	"eu-1"	2	18	3
"1010"	"eu-1"	2	18	3
"1011"	"eu-1"	2	18	3
"1011"	"eu-1"	2	18	3
"1012"	"eu-1"	2	18	3
"1012"	"eu-1"	2	18	3
"1013"	"eu-1"	2	18	3
"1013"	"eu-1"	2	18	3
"1014"	"eu-1"	2	18	3
"1014"	"eu-1"	2	18	3
"1015"	"eu-1"	2	18	3
"1015"	"eu-1"	2	18	3
"1016"	"eu-1"	2	18	3
"1016"	"eu-1"	2	18	3
"1017"	"eu-1"	2	18	3
"1017"	"eu-1"	2	18	3
"1018"	"eu-1"	2	18	3
"1018"	"eu-1"	2	18	3
"1019"	"eu-1"	2	18	3
"1019"	"eu-1"	2	18	3
"1020"	"eu-1"	2	18	3
"1020"	"eu-1"	2	18	3
"1021"	"eu-1"	2	18	3
"1021"	"eu-1"	2	18	3
"1022"	"eu-1"	2	18	3
"1022"	"eu-1"	2	18	3
"1023"	"eu-1"	2	18	3
"1023"	"eu-1"	2	18	3
"1024"	"eu-1"	2	18	3
"1024"	"eu-1"	2	18	3
"1025"	"eu-1"	2	18	3
"1025"	"eu-1"	2	18	3
"1026"	"eu-1"	2	18	3
"1026"	"eu-1"	2	18	3
"1027"	"eu-1"	2	18	3
"1027"	"eu-1"	2	18	3
"1028"	"eu-1"	2	18	3
"1028"	"eu-1"	2	18	3
"1029"	"eu-1"	2	18	3
"1029"	"eu-1"	2	18	3
"1030"	"eu-1"	2	18	3
"1030"	"eu-1"	2	18	3
"1031"	"eu-1"	2	18	3
"1031"	"eu-1"	2	18	3
"1032"	"eu-1"	2	18	3
"1032"	"eu-1"	2	18	3
"1033"	"eu-1"	2	20	3
"1033"	"eu-1"	2	20	3
"1034"	"eu-1"	2	20	3
"1034"	"eu-1"	2	20	3
"1035"	"eu-1"	2	20	3
"1035"	"eu-1"	2	20	3
"1036"	"eu-1"	2	20	3
"1036"	"eu-1"	2	20	3
"1037"	"eu-1"	2	20	3
"1037"	"eu-1"	2	20	3
"1038"	"eu-1"	2	20	3
"1038"	"eu-1"	2	20	3
"1039"	"eu-1"	2	20	3
"1039"	"eu-1"	2	20	3
"1040"	"eu-1"	2	20	3
"1040"	"eu-1"	2	20	3
"1041"	"eu-1"	2	20	3
"1041"	"eu-1"	2	20	3
"1042"	"eu-1"	2	20	3
"1042"	"eu-1"	2	20	3
"1043"	"eu-1"	2	20	3
"1043"	"eu-1"	2	20	3
"1044"	"eu-1"	2	20	3
"1044"	"eu-1"	2	20	3
"1045"	"eu-1"	2	20	3
"1045"	"eu-1"	2	20	3
"1046"	"eu-1"	2	20	3
"1046"	"eu-1"	2	20	3
"1047"	"eu-1"	2	20	3
"1047"	"eu-1"	2	20	3
"1048"	"eu-1"	2	20	3
"1048"	"eu-1"	2	20	3
"1049"	"eu-1"	2	20	3
"1049"	"eu-1"	2	20	3
"1050"	"eu-1"	2	20	3
"1050"	"eu-1"	2	20	3
"1051"	"eu-1"	2	20	3
"1051"	"eu-1"	2	20	3
"1052"	"eu-1"	2	20	3
"1052"	"eu-1"	2	20	3
"1053"	"eu-1"	2	25	3
"1053"	"eu-1"	2	25	3
"1054"	"eu-1"	2	27	3
"1054"	"eu-1"	2	27	3
"1055"	"eu-1"	2	32	3
"1055"	"eu-1"	2	32	3
"1056"	"eu-1"	2	32	3
"1056"	"eu-1"	2	32	3
"1057"	"eu-31"	1	18	0
"1057"	"eu-31"	1	18	0
"1058"	"eu-31"	1	18	0
"1058"	"eu-31"	1	18	0
"1059"	"eu-31"	1	18	0
"1059"	"eu-31"	1	18	0
"1060"	"eu-31"	1	18	0
"1060"	"eu-31"	1	18	0
"1061"	"eu-31"	1	18	0
"1061"	"eu-31"	1	18	0
"1062"	"eu-31"	1	18	0
"1062"	"eu-31"	1	18	0
"1063"	"eu-31"	1	20	0
"1063"	"eu-31"	1	20	0
"1064"	"eu-31"	1	20	0
"1064"	"eu-31"	1	20	0
"1065"	"eu-31"	1	20	0
"1065"	"eu-31"	1	20	0
"1066"	"eu-31"	1	20	0
"1066"	"eu-31"	1	20	0
"1067"	"eu-31"	1	20	0
"1067"	"eu-31"	1	20	0
"1068"	"eu-31"	1	18	2
"1068"	"eu-31"	1	18	2
"1069"	"eu-31"	1	18	2
"1069"	"eu-31"	1	18	2
"1070"	"eu-31"	1	18	2
"1070"	"eu-31"	1	18	2
"1071"	"eu-31"	1	18	2
"1071"	"eu-31"	1	18	2
"1072"	"eu-31"	1	18	2
"1072"	"eu-31"	1	18	2
"1073"	"eu-31"	1	18	2
"1073"	"eu-31"	1	18	2
"1074"	"eu-31"	1	18	2
"1074"	"eu-31"	1	18	2
"1075"	"eu-31"	1	18	2
"1075"	"eu-31"	1	18	2
"1076"	"eu-31"	1	18	2
"1076"	"eu-31"	1	18	2
"1077"	"eu-31"	1	18	2
"1077"	"eu-31"	1	18	2
"1078"	"eu-31"	1	18	2
"1078"	"eu-31"	1	18	2
"1079"	"eu-31"	1	20	2
"1079"	"eu-31"	1	20	2
"1080"	"eu-31"	1	20	2
"1080"	"eu-31"	1	20	2
"1081"	"eu-31"	1	20	2
"1081"	"eu-31"	1	20	2
"1082"	"eu-31"	1	18	3
"1082"	"eu-31"	1	18	3
"1083"	"eu-31"	1	18	3
"1083"	"eu-31"	1	18	3
"1084"	"eu-31"	1	18	3
"1084"	"eu-31"	1	18	3
"1085"	"eu-31"	1	18	3
"1085"	"eu-31"	1	18	3
"1086"	"eu-31"	1	18	3
"1086"	"eu-31"	1	18	3
"1087"	"eu-31"	1	18	3
"1087"	"eu-31"	1	18	3
"1088"	"eu-31"	1	18	3
"1088"	"eu-31"	1	18	3
"1089"	"eu-31"	1	18	3
"1089"	"eu-31"	1	18	3
"1090"	"eu-31"	1	18	3
"1090"	"eu-31"	1	18	3
"1091"	"eu-31"	1	18	3
"1091"	"eu-31"	1	18	3
"1092"	"eu-31"	1	18	3
"1092"	"eu-31"	1	18	3
"1093"	"eu-31"	1	18	3
"1093"	"eu-31"	1	18	3
"1094"	"eu-31"	1	18	3
"1094"	"eu-31"	1	18	3
"1095"	"eu-31"	1	18	3
"1095"	"eu-31"	1	18	3
"1096"	"eu-31"	1	18	3
"1096"	"eu-31"	1	18	3
"1097"	"eu-31"	1	18	3
"1097"	"eu-31"	1	18	3
"1098"	"eu-31"	1	18	3
"1098"	"eu-31"	1	18	3
"1099"	"eu-31"	1	18	3
"1099"	"eu-31"	1	18	3
"1100"	"eu-31"	1	18	3
"1100"	"eu-31"	1	18	3
"1101"	"eu-31"	1	18	3
"1101"	"eu-31"	1	18	3
"1102"	"eu-31"	1	18	3
"1102"	"eu-31"	1	18	3
"1103"	"eu-31"	1	18	3
"1103"	"eu-31"	1	18	3
"1104"	"eu-31"	1	18	3
"1104"	"eu-31"	1	18	3
"1105"	"eu-31"	1	18	3
"1105"	"eu-31"	1	18	3
"1106"	"eu-31"	1	18	3
"1106"	"eu-31"	1	18	3
"1107"	"eu-31"	1	18	3
"1107"	"eu-31"	1	18	3
"1108"	"eu-31"	1	18	3
"1108"	"eu-31"	1	18	3
"1109"	"eu-31"	1	18	3
"1109"	"eu-31"	1	18	3
"1110"	"eu-31"	1	18	3
"1110"	"eu-31"	1	18	3
"1111"	"eu-31"	1	18	3
"1111"	"eu-31"	1	18	3
"1112"	"eu-31"	1	18	3
"1112"	"eu-31"	1	18	3
"1113"	"eu-31"	1	18	3
"1113"	"eu-31"	1	18	3
"1114"	"eu-31"	1	18	3
"1114"	"eu-31"	1	18	3
"1115"	"eu-31"	1	18	3
"1115"	"eu-31"	1	18	3
"1116"	"eu-31"	1	18	3
"1116"	"eu-31"	1	18	3
"1117"	"eu-31"	1	18	3
"1117"	"eu-31"	1	18	3
"1118"	"eu-31"	1	18	3
"1118"	"eu-31"	1	18	3
"1119"	"eu-31"	1	18	3
"1119"	"eu-31"	1	18	3
"1120"	"eu-31"	1	18	3
"1120"	"eu-31"	1	18	3
"1121"	"eu-31"	1	18	3
"1121"	"eu-31"	1	18	3
"1122"	"eu-31"	1	18	3
"1122"	"eu-31"	1	18	3
"1123"	"eu-31"	1	18	3
"1123"	"eu-31"	1	18	3
"1124"	"eu-31"	1	18	3
"1124"	"eu-31"	1	18	3
"1125"	"eu-31"	1	18	3
"1125"	"eu-31"	1	18	3
"1126"	"eu-31"	1	18	3
"1126"	"eu-31"	1	18	3
"1127"	"eu-31"	1	18	3
"1127"	"eu-31"	1	18	3
"1128"	"eu-31"	1	18	3
"1128"	"eu-31"	1	18	3
"1129"	"eu-31"	1	18	3
"1129"	"eu-31"	1	18	3
"1130"	"eu-31"	1	18	3
"1130"	"eu-31"	1	18	3
"1131"	"eu-31"	1	18	3
"1131"	"eu-31"	1	18	3
"1132"	"eu-31"	1	18	3
"1132"	"eu-31"	1	18	3
"1133"	"eu-31"	1	18	3
"1133"	"eu-31"	1	18	3
"1134"	"eu-31"	1	18	3
"1134"	"eu-31"	1	18	3
"1135"	"eu-31"	1	18	3
"1135"	"eu-31"	1	18	3
"1136"	"eu-31"	1	20	3
"1136"	"eu-31"	1	20	3
"1137"	"eu-31"	1	20	3
"1137"	"eu-31"	1	20	3
"1138"	"eu-31"	1	18	0
"1138"	"eu-31"	1	18	0
"1139"	"eu-31"	1	18	0
"1139"	"eu-31"	1	18	0
"1140"	"eu-31"	1	18	0
"1140"	"eu-31"	1	18	0
"1141"	"eu-31"	1	18	0
"1141"	"eu-31"	1	18	0
"1142"	"eu-31"	1	18	0
"1142"	"eu-31"	1	18	0
"1143"	"eu-31"	1	18	0
"1143"	"eu-31"	1	18	0
"1144"	"eu-31"	1	18	0
"1144"	"eu-31"	1	18	0
"1145"	"eu-31"	1	18	0
"1145"	"eu-31"	1	18	0
"1146"	"eu-31"	1	18	0
"1146"	"eu-31"	1	18	0
"1147"	"eu-31"	1	20	0
"1147"	"eu-31"	1	20	0
"1148"	"eu-31"	1	20	0
"1148"	"eu-31"	1	20	0
"1149"	"eu-31"	1	20	0
"1149"	"eu-31"	1	20	0
"1150"	"eu-31"	1	20	0
"1150"	"eu-31"	1	20	0
"1151"	"eu-31"	1	20	0
"1151"	"eu-31"	1	20	0
"1152"	"eu-31"	1	20	0
"1152"	"eu-31"	1	20	0
"1153"	"eu-31"	1	20	0
"1153"	"eu-31"	1	20	0
"1154"	"eu-31"	1	20	0
"1154"	"eu-31"	1	20	0
"1155"	"eu-31"	1	20	0
"1155"	"eu-31"	1	20	0
"1156"	"eu-31"	1	20	0
"1156"	"eu-31"	1	20	0
"1157"	"eu-31"	1	20	0
"1157"	"eu-31"	1	20	0
"1158"	"eu-31"	1	23	0
"1158"	"eu-31"	1	23	0
"1159"	"eu-31"	1	23	0
